Experiment 1,,,,,,,,,,,,,
Path 2,0.519016393,1.049261917,1.069262295,44.95668411,5.664110184,101.5557051,0.686695279,6.280610775,1.116917717,26.49609426,,,
Path 3,0.829016393,0.899262295,0.889262295,0.879262295,36.22364998,23.19300175,102.5015116,5.713105202,5.073325406,1.033402923,1.160215167,0.128054637,48.03779582
,,,,,,,,,,,,,
Experiment 43,,,,,,,,,,,,,
Path 1,0.729252336,0.869251948,62.19184399,101.7736197,5.584241729,4.202957261,28.5058698,,,,,,
Path 2,0.859252336,0.999252724,0.859004149,65.28031826,43.59972477,55.87160587,0.134022592,0.076687117,0.201458173,77.06330105,,,
Path 3,0.649003115,1.029252724,1.159252336,1.029002597,14.89925385,77.4525404,8.477091789,29.34348583,5.577970547,2.489050315,0.876424189,0.475243148,42.97999034
,,,,,,,,,,,,,
Experiment 44,,,,,,,,,,,,,
Path 1,0.989253886,1.089005697,36.4369154,158.4262848,9.298562863,0.094438615,40.05339912,,,,,,
Path 2,0.669005181,0.929253886,0.979253886,102.6935577,111.8488312,63.60816956,0.590813798,5.35851227,1.640838651,45.24227196,,,
Path 3,0.929253886,1.059254272,1.119005697,0.999253886,79.61034775,74.94950294,49.52466488,65.39392471,1.972046716,0.1171875,0.332420806,0.107906612,61.98694901
,,,,,,,,,,,,,
Experiment 45,,,,,,,,,,,,,
Path 1,0.579005181,0.929253886,5.157232285,153.2992125,1.327095665,2.738268021,36.21610068,,,,,,
Path 2,0.989253886,1.059253499,1.019253499,81.95030689,45.45080662,30.89261055,0.951746455,0.16335159,0.144369586,73.59090151,,,
Path 3,0.959253886,0.849253886,1.009005181,0.809005181,79.32257652,58.21824074,14.45567608,42.79208183,1.484247822,1.069206843,0.176852034,0.816929134,57.7686869
,,,,,,,,,,,,,
Experiment 46,,,,,,,,,,,,,
Path 1,0.869254272,1.049254272,40.17603397,188.1449223,1.474530831,1.098153547,63.33414148,,,,,,
Path 2,0.909254272,0.989254272,1.039253886,72.1590519,3.863692284,116.2519455,1.812804122,5.043241667,0.266066312,49.09771722,,,
Path 3,0.759005697,1.089502848,0.809005697,0.989005697,69.96929646,69.73290443,11.27314568,39.73221779,3.688485428,0.24804048,0.308334991,0.069839369,49.52294034
,,,,,,,,,,,,,
Experiment 47,,,,,,,,,,,,,
Path 1,0.89925117,0.829251559,38.9033556,48.49767685,1.63840184,0.759789597,67.12743892,,,,,,
Path 2,0.86925117,1.029002079,1.169002079,5.672574043,21.30877972,27.99034119,0,0,0,84.3119408,,,
Path 3,0.87925117,1.04925117,1.17900156,1.189251559,20.03824711,58.33530426,47.6924181,73.14217091,9.045130641,0.62676277,0.231262483,0.031608893,46.46511656
,,,,,,,,,,,,,
Experiment 48,,,,,,,,,,,,,
Path 1,0.748995816,1.17899529,120.7020283,12.17138767,0.447108067,7.40563784,34.31708818,,,,,,
Path 2,0.848995816,0.839246862,0.939246862,100.5711555,80.77692986,60.87875366,4.481900019,3.208341688,1.729852911,40.56019955,,,
Path 3,0.599246862,0.908995816,1.179246862,0.999246862,96.46058083,102.3919582,92.56124496,34.27684307,0.009541985,0.009542895,0.038175224,0.276876074,50.03776486
,,,,,,,,,,,,,
Experiment 49,,,,,,,,,,,,,
Path 1,0.689251559,1.099251559,122.5688457,6.331801414,0.019040366,5.675109503,44.01704969,,,,,,
Path 2,0.749002079,0.829002079,0.849251559,42.50240326,91.95017815,22.99106121,0.323347599,0.486594791,0.325982742,68.59796187,,,
Path 3,0.789251559,1.109002079,0.979002079,0.829251559,84.83612537,62.7014637,92.51499176,96.85051441,6.233320625,1.473876804,0.257918085,0.68266446,52.18113028
,,,,,,,,,,,,,
Experiment 50,,,,,,,,,,,,,
Path 1,0.599068413,0.88930131,205.1849365,95.43013573,2.89149728,6.702044025,29.42398173,,,,,,
Path 2,0.809068413,0.909068413,0.96930131,115.2198315,116.5189743,105.170846,5.552896123,0.030410542,0.030419793,49.59354099,,,
Path 3,0.72930131,1.189068413,1.069068413,0.939301649,100.3900766,18.97335052,76.27725601,47.99437523,0.36321927,0.901765157,0.667957406,0.048728194,62.98113835
,,,,,,,,,,,,,
Experiment 51,,,,,,,,,,,,,
Path 1,0.539257732,1.169256966,64.70417976,118.119359,6.557215887,3.261441347,23.39807733,,,,,,
Path 2,0.639010309,1.089256966,0.919256582,58.15207958,75.91307163,135.160923,0.741797432,0.354508,2.759615385,49.67514725,,,
Path 3,0.799010309,1.179010309,0.829256966,0.949257349,76.40874386,37.82141209,74.10085201,35.21120548,4.456480426,2.963699652,0.327969663,0.092544987,45.61165537
,,,,,,,,,,,,,
Experiment 52,,,,,,,,,,,,,
Path 1,0.929248826,0.909248434,128.3179522,65.40727615,0.343445907,8.94122152,32.48793188,,,,,,
Path 2,0.619248826,0.888997912,1.098997912,7.90989399,129.1503906,2.192854881,2.513619421,2.754901961,0.907349531,42.65096682,,,
Path 3,0.718998435,1.168998435,1.038997912,1.119248434,91.17877483,75.83081722,43.62916946,45.13812065,4.300562601,0.059784775,0.00997009,0,48.51350338
,,,,,,,,,,,,,
Experiment 53,,,,,,,,,,,,,
Path 1,0.639511699,1.159267548,32.04524517,169.367075,5.519078885,5.680330345,23.07588403,,,,,,
Path 2,0.889267921,0.849267176,0.889267176,29.4713974,87.02945709,32.66656399,0.105232947,0.737406627,1.418234443,64.03196622,,,
Path 3,0.499267548,0.919267921,1.009023398,0.929023398,76.07376575,84.17272568,62.05463409,34.99746323,3.224272399,0.117936118,0.019679229,0.039366204,37.1388527
,,,,,,,,,,,,,
Experiment 54,,,,,,,,,,,,,
Path 1,0.619256582,0.989008776,29.64735031,53.78854275,0.410932722,0.172728145,73.81488168,,,,,,
Path 2,0.639008776,0.929008776,1.029008776,53.97808552,55.2829504,89.73968029,0.694444444,0.546029313,0.288961664,64.20599795,,,
Path 3,0.909008776,1.019256198,1.169256198,0.859256582,87.78214455,90.98422527,25.7601738,41.93532467,4.846279092,0.342224459,0,0.424199576,48.44355577
,,,,,,,,,,,,,
Experiment 55,,,,,,,,,,,,,
Path 1,0.529248042,0.859248042,13.91744614,49.6212244,4.799594115,1.929226178,24.93055065,,,,,,
Path 2,0.758997389,1.148996865,0.899247649,77.75962353,42.99759865,4.252791405,0.238868718,0.105353893,0.153403643,77.34661804,,,
Path 3,0.988997389,0.829248434,0.948996865,1.049248042,68.47310066,87.59903908,32.89461136,100.4226208,1.388489898,0.087395611,1.282923511,0.699025303,56.75872864
,,,,,,,,,,,,,
Experiment 56,,,,,,,,,,,,,
Path 1,0.749002597,0.859251948,133.4388256,120.267272,5.669710807,1.573215006,36.24012841,,,,,,
Path 2,0.899002597,0.949002597,0.949251559,118.1540489,114.6496534,101.0138988,3.708987161,0.138271605,0.583522896,52.32000486,,,
Path 3,0.829002597,1.139251948,1.109251948,0.859501299,86.31432056,96.1509943,46.80776596,36.65661812,0.766063392,2.875615169,0.566318927,2.408073541,37.75830156
,,,,,,,,,,,,,
Experiment 57,,,,,,,,,,,,,
Path 1,0.679,1.179249609,65.17601013,41.88871384,1.789964772,2.937469704,50.79077219,,,,,,
Path 2,0.64925,0.799208333,0.92925,53.28273773,8.271098137,133.0358982,0.830866202,0.63559322,5.059119984,48.53288645,,,
Path 3,0.63925,0.808999479,0.938999479,0.888999479,90.90340137,85.05678177,75.64330101,101.837039,0.294760863,0,0.01907305,0,73.77950037
,,,,,,,,,,,,,
Experiment 58,,,,,,,,,,,,,
Path 1,0.869014374,1.15926078,34.30867195,190.8720732,0.478697942,0.096200096,79.75624011,,,,,,
Path 2,0.629014374,1.099014879,1.189014374,61.74778938,65.89949131,113.7138605,1.122099658,0.519330641,0.05800464,61.4214175,,,
Path 3,0.66926078,0.96926078,1.03926116,1.10926078,83.95159245,9.732484818,63.31300735,85.09385586,3.812428517,1.020610384,0.280308339,0.210822207,47.62535026
,,,,,,,,,,,,,
Experiment 59,,,,,,,,,,,,,
Path 1,0.6595,0.989249609,115.5284643,45.27771473,1.457837065,0,68.16454403,,,,,,
Path 2,0.559,1.189249218,0.958999479,84.42687988,117.1261072,95.7839489,0.684020521,0.315668644,0.825256693,40.79233858,,,
Path 3,0.55925,0.928999479,1.099249218,1.028998957,30.13348579,12.36724854,55.66132069,67.14701653,2.394981943,1.275559883,0.138080679,0.049382716,35.16187105
